Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Season,League,Home_Form_Points,Home_Form_GoalsFor,Home_Form_GoalsAgainst,Away_Form_Points,Away_Form_GoalsFor,Away_Form_GoalsAgainst,Home_Elo,Away_Elo,H2H_HomeWinRate,H2H_Meetings
2021-08-14,Wolfsburg,Bochum,1,0,H,Bundesliga_2021-22,Bundesliga,1.4,2.0,1.6,1.39188551241168,1.4206355905708747,1.3902957543925467,1562.041026357689,1500.0,0.5,0
2021-08-14,Mallorca,Betis,1,1,D,LaLiga_2021-22,La Liga,1.3583825413190864,1.3917986690411472,1.4135939013340832,2.2,1.6,1.0,1500.0,1551.92277341811,0.5,0
2021-08-14,Alaves,Real Madrid,1,4,A,LaLiga_2021-22,La Liga,1.4,1.6,1.6,2.6,2.2,0.8,1448.1141962839142,1641.644853718548,0.5,2
2021-08-14,Osasuna,Espanol,0,0,D,LaLiga_2021-22,La Liga,0.8,1.2,1.8,1.39188551241168,1.4206355905708747,1.3902957543925467,1475.6959849494785,1500.0,0.5,0
2021-08-14,Stuttgart,Greuther Furth,5,1,H,Bundesliga_2021-22,Bundesliga,1.2,1.0,1.8,1.39188551241168,1.4206355905708747,1.3902957543925467,1488.2902521446401,1500.0,0.5,0
2021-08-14,Bielefeld,Freiburg,0,0,D,Bundesliga_2021-22,Bundesliga,1.6,0.8,1.2,1.0,1.6,2.0,1459.8152295916657,1489.1717573520968,0.5,2
2021-08-14,Augsburg,Hoffenheim,0,4,A,Bundesliga_2021-22,Bundesliga,0.6,1.4,2.4,2.2,2.2,1.4,1434.0229667664187,1493.6710218584994,0.5,2
2021-08-14,Dortmund,Ein Frankfurt,5,2,H,Bundesliga_2021-22,Bundesliga,3.0,2.6,0.8,1.4,2.0,1.8,1579.9631948274434,1564.9764489690742,0.0,2
2021-08-14,Cadiz,Levante,1,1,D,LaLiga_2021-22,La Liga,1.4,1.6,1.8,0.6,1.6,2.2,1464.7589148692011,1454.0080604331224,0.0,2
2021-08-15,Lens,St Etienne,2,2,D,Ligue1_2021-22,Ligue 1,0.4,0.4,1.8,1.6,0.8,0.6,1525.1115933848423,1477.2363785380512,1.0,2
2021-08-15,Angers,Lyon,3,0,H,Ligue1_2021-22,Ligue 1,1.2,1.6,1.4,2.0,3.0,1.8,1459.2278266582684,1592.5727231362127,0.0,2
2021-08-15,Nantes,Metz,2,0,H,Ligue1_2021-22,Ligue 1,2.0,2.6,0.8,1.0,2.0,2.0,1468.1184823147382,1469.4378795523205,0.0,2
2021-08-15,Clermont,Troyes,2,0,H,Ligue1_2021-22,Ligue 1,3.0,2.0,0.0,0.0,1.0,2.0,1511.594716337839,1490.5895224388948,0.5,0
2021-08-15,Reims,Montpellier,3,3,D,Ligue1_2021-22,Ligue 1,0.4,0.6,1.8,1.4,1.6,1.6,1468.2305088580845,1500.5108213382011,0.5,2
2021-08-15,Marseille,Bordeaux,2,2,D,Ligue1_2021-22,Ligue 1,1.6,1.6,1.4,1.8,1.2,1.2,1541.8028459561726,1444.2883850859268,0.5,2
2021-08-15,Newcastle,West Ham,2,4,A,PL_2021-22,Premier League,1.8,2.0,1.6,2.0,1.8,0.8,1477.0534302057042,1551.7004441317467,1.0,2
2021-08-15,Brest,Rennes,1,1,D,Ligue1_2021-22,Ligue 1,0.4,0.8,2.0,1.0,1.0,1.0,1450.6059066166,1516.823898109154,0.0,2
2021-08-15,Tottenham,Man City,1,0,H,PL_2021-22,Premier League,1.8,2.4,1.4,1.8,2.8,1.6,1530.4318457946508,1634.8023914862395,0.5,2
2021-08-15,Sevilla,Vallecano,3,0,H,LaLiga_2021-22,La Liga,1.4,0.8,1.4,1.39188551241168,1.4206355905708747,1.3902957543925467,1600.5012706555096,1500.0,0.5,0
2021-08-15,Celta,Ath Madrid,1,2,A,LaLiga_2021-22,La Liga,2.4,2.2,1.2,2.6,1.4,0.6,1518.0760145363483,1635.2534491168635,0.0,2
2021-08-15,Barcelona,Sociedad,4,2,H,LaLiga_2021-22,La Liga,1.6,1.6,1.4,1.8,1.6,0.8,1610.066123573914,1541.3507219484782,1.0,2
2021-08-15,Mainz,RB Leipzig,1,0,H,Bundesliga_2021-22,Bundesliga,1.6,1.6,1.6,0.8,1.6,1.8,1495.9123836235813,1566.2488504809162,0.5,2
2021-08-15,FC Koln,Hertha,3,1,H,Bundesliga_2021-22,Bundesliga,2.0,1.4,1.4,1.6,1.2,0.6,1448.4541044867174,1455.5655045366796,0.0,2
2021-08-16,Villarreal,Granada,0,0,D,LaLiga_2021-22,La Liga,1.8,2.0,1.2,0.2,0.8,2.2,1523.7993136940986,1456.482024174738,0.5,2
2021-08-16,Elche,Ath Bilbao,0,0,D,LaLiga_2021-22,La Liga,1.2,1.0,1.2,0.8,0.6,1.2,1435.3021684999937,1482.565871959909,0.5,2
2021-08-20,Betis,Cadiz,1,1,D,LaLiga_2021-22,La Liga,2.2,1.6,1.0,1.0,1.6,2.0,1553.2977820575238,1461.6750025338079,1.0,2
2021-08-20,Brest,Paris SG,2,4,A,Ligue1_2021-22,Ligue 1,0.6,0.8,1.4,2.6,2.6,0.8,1449.6366348738673,1633.2553228963338,0.0,2
2021-08-20,RB Leipzig,Stuttgart,4,0,H,Bundesliga_2021-22,Bundesliga,0.8,1.4,1.6,1.8,1.8,1.4,1557.10056707459,1495.80237829678,1.0,2
2021-08-21,Inter,Genoa,4,0,H,SerieA_2021-22,Serie A,2.4,3.4,1.2,1.2,2.0,2.0,1662.5375787895316,1473.3649766292897,1.0,2
2021-08-21,Empoli,Lazio,1,3,A,SerieA_2021-22,Serie A,1.3583825413190864,1.3917986690411472,1.4135939013340832,0.8,0.2,1.2,1500.0,1553.572220583915,0.5,0
2021-08-21,Torino,Atalanta,1,2,A,SerieA_2021-22,Serie A,0.6,0.6,2.6,2.0,2.4,1.6,1458.1162648743623,1613.7287748288163,0.0,2
2021-08-21,Aston Villa,Newcastle,2,0,H,PL_2021-22,Premier League,1.4,1.6,1.6,1.8,2.4,2.0,1495.7263593453401,1466.3250050744168,0.5,2
2021-08-21,Hertha,Wolfsburg,1,2,A,Bundesliga_2021-22,Bundesliga,1.0,0.8,1.2,1.4,1.6,1.4,1448.177122898885,1567.6882347412704,0.0,2
2021-08-21,Ein Frankfurt,Augsburg,0,0,D,Bundesliga_2021-22,Bundesliga,0.8,2.0,2.8,0.6,1.4,2.8,1558.1702662845266,1422.866738556614,1.0,2
2021-08-21,Freiburg,Dortmund,2,1,H,Bundesliga_2021-22,Bundesliga,1.0,1.4,1.8,3.0,3.2,1.2,1491.1774754244002,1586.769377511991,0.5,2
2021-08-21,Greuther Furth,Bielefeld,1,1,D,Bundesliga_2021-22,Bundesliga,0.0,1.0,5.0,1.2,0.6,1.2,1492.48787384786,1457.8095115193623,0.5,0
2021-08-21,Leverkusen,M'gladbach,4,0,H,Bundesliga_2021-22,Bundesliga,1.2,1.2,1.2,1.4,2.2,2.2,1514.3240952623778,1507.3425661007363,1.0,2
2021-08-21,Bochum,Mainz,2,0,H,Bundesliga_2021-22,Bundesliga,0.0,0.0,1.0,1.6,1.4,1.4,1494.3527916164185,1505.0606670299076,0.5,0
2021-08-21,Verona,Sassuolo,2,3,A,SerieA_2021-22,Serie A,0.8,1.2,1.4,2.0,1.8,1.2,1451.7184855403289,1547.641175106735,0.0,2
2021-08-21,Man City,Norwich,5,0,H,PL_2021-22,Premier League,1.2,2.4,1.8,0.0,0.0,3.0,1624.676603704183,1489.248147429877,0.5,0
2021-08-21,Leeds,Everton,2,2,D,PL_2021-22,Premier League,2.4,2.6,1.4,1.4,0.8,1.4,1528.697313756457,1519.2884186355932,0.5,2
2021-08-21,Liverpool,Burnley,2,0,H,PL_2021-22,Premier League,3.0,2.8,0.6,0.6,0.6,2.0,1584.580430080826,1425.7767664201592,0.5,2
2021-08-21,Monaco,Lens,0,2,A,Ligue1_2021-22,Ligue 1,1.6,0.8,0.6,0.6,0.6,1.8,1595.0500199485266,1521.0950571654466,0.0,2
2021-08-21,Ath Bilbao,Barcelona,1,1,D,LaLiga_2021-22,La Liga,0.4,0.4,1.2,1.6,1.8,1.4,1484.072194078623,1615.5589355758414,0.0,2
2021-08-21,Granada,Valencia,1,1,D,LaLiga_2021-22,La Liga,0.4,0.8,2.0,2.0,1.6,0.4,1460.9570880163076,1476.2090597980066,0.5,2
2021-08-21,Crystal Palace,Brentford,0,0,D,PL_2021-22,Premier League,0.6,1.0,2.6,3.0,2.0,0.0,1449.5699633544027,1508.4897435938947,0.5,0
2021-08-21,Alaves,Mallorca,0,1,A,LaLiga_2021-22,La Liga,1.4,1.8,1.8,1.0,1.0,1.0,1440.7430257890196,1498.6249913605861,0.5,0
2021-08-21,Brighton,Watford,2,0,H,PL_2021-22,Premier League,1.4,1.4,1.6,3.0,3.0,2.0,1480.4443579020362,1507.278594016188,0.5,0
2021-08-21,St Etienne,Lille,1,1,D,Ligue1_2021-22,Ligue 1,1.2,0.8,0.8,1.6,1.6,1.6,1481.252914757447,1621.936089291335,0.0,2
2021-08-21,Espanol,Villarreal,0,0,D,LaLiga_2021-22,La Liga,1.0,0.0,0.0,1.4,1.8,1.2,1502.1448751491691,1519.324249852529,0.5,0
2021-08-22,Bayern Munich,FC Koln,3,2,H,Bundesliga_2021-22,Bundesliga,1.6,3.0,1.4,2.0,1.6,1.4,1634.8109435051672,1455.8424861245119,1.0,2
2021-08-22,Montpellier,Lorient,3,1,H,Ligue1_2021-22,Ligue 1,1.6,2.0,1.8,1.6,1.2,1.4,1502.4356368846734,1485.8263845820068,0.5,2
2021-08-22,Rennes,Nantes,1,0,H,Ligue1_2021-22,Ligue 1,1.2,1.2,1.0,2.0,2.2,0.6,1517.7931698518867,1475.3522146937748,0.5,2
2021-08-22,Levante,Real Madrid,3,3,D,LaLiga_2021-22,La Liga,0.8,1.8,2.0,2.6,2.6,1.0,1457.0919727685157,1649.0160242134425,0.5,2
2021-08-22,Bologna,Salernitana,3,2,H,SerieA_2021-22,Serie A,0.6,1.4,2.4,1.39188551241168,1.4206355905708747,1.3902957543925467,1452.3195763644583,1500.0,0.5,0
2021-08-22,Sociedad,Vallecano,1,0,H,LaLiga_2021-22,La Liga,1.8,2.0,1.4,0.0,0.0,3.0,1535.8579099465508,1495.205464698376,0.5,0
2021-08-22,Hoffenheim,Union Berlin,2,2,D,Bundesliga_2021-22,Bundesliga,2.2,2.4,1.0,1.6,1.4,1.4,1504.827250068304,1524.5504276339875,0.0,2
2021-08-22,Lyon,Clermont,3,3,D,Ligue1_2021-22,Ligue 1,1.4,2.4,2.0,3.0,2.0,0.0,1581.6159158045687,1518.2462151690604,0.5,0
2021-08-22,Ath Madrid,Elche,1,0,H,LaLiga_2021-22,La Liga,2.6,1.6,0.8,1.4,1.0,1.0,1644.7594452516705,1433.7958463812797,1.0,2
2021-08-22,Metz,Reims,1,1,D,Ligue1_2021-22,Ligue 1,0.4,1.0,2.2,0.4,0.8,2.0,1462.204147173284,1466.3056933116122,0.5,2
2021-08-22,Southampton,Man United,1,1,D,PL_2021-22,Premier League,1.2,1.4,2.0,1.4,2.2,1.8,1433.5485021355769,1601.176278092893,0.0,2
2021-08-22,Strasbourg,Troyes,1,1,D,Ligue1_2021-22,Ligue 1,0.8,1.4,2.0,0.0,0.5,2.0,1447.3410917955869,1483.9380236076734,0.5,0
2021-08-22,Napoli,Venezia,2,0,H,SerieA_2021-22,Serie A,2.2,2.6,0.8,1.39188551241168,1.4206355905708747,1.3902957543925467,1603.6360577874636,1500.0,0.5,0
2021-08-22,Roma,Fiorentina,3,1,H,SerieA_2021-22,Serie A,1.4,2.0,1.4,1.2,1.0,1.0,1528.8643952973553,1461.886221412886,1.0,2
2021-08-22,Arsenal,Chelsea,0,2,A,PL_2021-22,Premier League,2.4,1.8,0.8,1.8,1.6,1.0,1538.6340866938613,1570.8549322838296,1.0,2
2021-08-22,Wolves,Tottenham,0,1,A,PL_2021-22,Premier League,0.6,0.6,1.4,1.8,1.8,1.4,1454.05336987171,1540.5576335767073,0.0,2
2021-08-22,Bordeaux,Angers,1,1,D,Ligue1_2021-22,Ligue 1,1.4,1.4,1.6,1.8,2.2,1.0,1449.4308967646482,1470.1846339899125,1.0,2
2021-08-22,Udinese,Juventus,2,2,D,SerieA_2021-22,Serie A,0.2,0.8,2.8,2.4,2.4,1.6,1444.9189745612996,1612.9244818996615,0.0,2
2021-08-23,Osasuna,Celta,0,0,D,LaLiga_2021-22,La Liga,1.0,1.2,1.4,1.8,2.0,1.6,1473.5511098003094,1508.5700184015413,0.5,2
2021-08-23,West Ham,Leicester,4,1,H,PL_2021-22,Premier League,2.0,2.2,1.0,1.2,1.6,2.2,1562.4288692630341,1546.0305199610455,1.0,2
2021-08-23,Cagliari,Spezia,2,2,D,SerieA_2021-22,Serie A,1.2,0.8,0.6,1.2,2.0,2.0,1445.7848308627522,1451.4984350298078,0.0,2
2021-08-23,Sampdoria,Milan,0,1,A,SerieA_2021-22,Serie A,2.0,1.8,1.4,2.6,2.8,0.0,1500.2931160532248,1603.8070718502797,0.0,2
2021-08-23,Getafe,Sevilla,0,1,A,LaLiga_2021-22,La Liga,0.8,0.4,0.8,2.0,1.4,1.2,1430.853110155525,1605.2958059571336,0.0,2
2021-08-27,Udinese,Venezia,3,0,H,SerieA_2021-22,Serie A,0.4,1.0,2.8,0.0,0.0,2.0,1446.851710620584,1495.2709333305559,0.5,0
2021-08-27,Valencia,Alaves,3,0,H,LaLiga_2021-22,La Liga,1.6,1.2,0.6,1.2,1.4,1.6,1478.601050786027,1429.5366748837257,0.0,2
2021-08-27,Mallorca,Espanol,1,0,H,LaLiga_2021-22,La Liga,2.0,1.0,0.5,1.0,0.0,0.0,1509.83134226588,1499.8052541564525,0.5,0
2021-08-27,Verona,Inter,1,3,A,SerieA_2021-22,Serie A,0.6,1.4,1.8,2.4,3.8,1.2,1441.601136499608,1665.7204578802546,0.0,2
2021-08-27,Dortmund,Hoffenheim,3,2,H,Bundesliga_2021-22,Bundesliga,2.4,3.0,1.6,2.2,2.6,1.2,1576.8962459613558,1502.5569553780622,0.5,2
2021-08-27,Nantes,Lyon,0,1,A,Ligue1_2021-22,Ligue 1,1.4,1.6,0.8,1.0,2.2,2.4,1469.236754906816,1577.2321792243185,0.0,2
2021-08-28,Stuttgart,Freiburg,2,3,A,Bundesliga_2021-22,Bundesliga,1.8,1.8,1.8,1.6,1.8,1.4,1490.1378241479613,1501.0506069750354,0.0,2
2021-08-28,Sociedad,Levante,1,0,H,LaLiga_2021-22,La Liga,1.8,1.8,1.4,0.8,2.0,2.2,1542.0171666099382,1459.6777040074846,0.5,2
2021-08-28,FC Koln,Bochum,2,1,H,Bundesliga_2021-22,Bundesliga,1.4,1.4,1.6,1.5,1.0,0.5,1452.4992343885708,1501.837885851258,0.5,0
2021-08-28,Nice,Bordeaux,4,0,H,Ligue1_2021-22,Ligue 1,2.0,2.0,1.2,1.6,1.6,1.2,1507.6369666994713,1447.1887539965949,0.0,2
2021-08-28,Celta,Ath Bilbao,0,1,A,LaLiga_2021-22,La Liga,1.4,1.2,1.2,0.4,0.2,1.0,1510.4188173874336,1484.9759824025657,0.5,2
2021-08-28,Bayern Munich,Hertha,5,0,H,Bundesliga_2021-22,Bundesliga,2.2,3.4,1.4,0.8,1.0,1.6,1638.1541952411083,1438.738108243994,1.0,2
2021-08-28,Mainz,Greuther Furth,3,0,H,Bundesliga_2021-22,Bundesliga,1.4,1.2,1.6,0.5,1.0,3.0,1497.575572795068,1488.7946737150776,0.5,0
2021-08-28,Betis,Real Madrid,0,1,A,LaLiga_2021-22,La Liga,1.8,1.4,1.0,2.6,2.8,1.2,1548.2810865622048,1646.4302929744736,0.0,2
2021-08-28,Augsburg,Leverkusen,1,4,A,Bundesliga_2021-22,Bundesliga,0.8,1.0,2.2,1.2,1.4,1.0,1428.7640776839055,1521.338680563035,0.0,2
2021-08-28,Bielefeld,Ein Frankfurt,1,1,D,Bundesliga_2021-22,Bundesliga,1.4,0.8,0.4,1.0,1.8,2.2,1461.5027116521449,1552.2729271572352,0.0,2
2021-08-28,Marseille,St Etienne,3,1,H,Ligue1_2021-22,Ligue 1,1.6,1.8,1.6,0.8,0.8,1.0,1536.6603342774513,1482.4185480320407,0.0,2
2021-08-28,Lazio,Spezia,6,1,H,SerieA_2021-22,Serie A,1.4,0.8,1.0,1.2,2.2,2.2,1564.9006218269385,1454.1475016124286,1.0,2
2021-08-28,Liverpool,Chelsea,1,1,D,PL_2021-22,Premier League,3.0,2.4,0.2,1.8,1.6,0.8,1588.2594841250573,1582.7813959575467,0.5,2
2021-08-28,Elche,Sevilla,1,1,D,LaLiga_2021-22,La Liga,1.4,1.0,0.8,2.4,1.2,0.8,1430.9345154148739,1613.1853703518532,0.5,2
2021-08-28,Man City,Arsenal,5,0,H,PL_2021-22,Premier League,1.8,3.2,1.4,1.8,1.2,1.0,1628.7769198873589,1526.7076230201442,1.0,2
2021-08-28,Aston Villa,Brentford,1,1,D,PL_2021-22,Premier League,1.8,2.0,1.6,2.0,1.0,0.0,1502.1650568059167,1509.6666479717255,0.5,0
2021-08-28,Brighton,Everton,0,2,A,PL_2021-22,Premier League,2.0,1.6,1.2,1.4,1.2,1.8,1488.3690654938068,1522.3373381767656,0.0,2
2021-08-28,Newcastle,Southampton,2,2,D,PL_2021-22,Premier League,1.2,1.6,2.0,0.8,1.0,2.0,1459.8863076138402,1435.4707701358,0.5,2
2021-08-28,West Ham,Crystal Palace,2,2,D,PL_2021-22,Premier League,2.6,3.0,1.0,0.8,0.8,2.0,1569.1986145872493,1448.3930589765719,0.5,2
2021-08-28,Fiorentina,Torino,2,1,H,SerieA_2021-22,Serie A,1.0,0.6,1.0,0.4,0.6,2.8,1456.3534759767704,1449.7033900868923,0.5,2
2021-08-28,Juventus,Empoli,0,1,A,SerieA_2021-22,Serie A,2.0,2.4,1.8,0.0,1.0,3.0,1610.991745840377,1488.6715987569764,0.5,0
2021-08-28,Norwich,Leicester,1,2,A,PL_2021-22,Premier League,0.0,0.0,4.0,1.2,1.4,2.2,1485.1478312467011,1539.2607746368303,0.5,0
2021-08-28,Atalanta,Bologna,0,0,D,SerieA_2021-22,Serie A,2.4,2.6,1.6,1.0,1.4,2.2,1622.1416496162863,1460.8249783806416,0.5,2
2021-08-29,Genoa,Napoli,1,2,A,SerieA_2021-22,Serie A,1.2,1.4,2.0,2.6,2.8,0.6,1470.1820975385667,1608.3651244569078,0.5,2
2021-08-29,Troyes,Monaco,1,2,A,Ligue1_2021-22,Ligue 1,0.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,0.6,1.0,1485.7429193235262,1580.4234815400564,0.5,0
2021-08-29,Sassuolo,Sampdoria,0,0,D,SerieA_2021-22,Serie A,2.4,2.2,1.4,1.4,1.4,1.6,1557.758524147456,1490.3942523826975,1.0,2
2021-08-29,Lens,Lorient,2,2,D,Ligue1_2021-22,Ligue 1,1.2,1.0,1.2,1.6,1.2,1.2,1535.7215955739168,1479.0620750618298,1.0,2
2021-08-29,Milan,Cagliari,4,1,H,SerieA_2021-22,Serie A,2.6,2.6,0.0,1.2,1.0,0.8,1613.705935520807,1443.1357642801313,0.5,2
2021-08-29,Strasbourg,Brest,3,1,H,Ligue1_2021-22,Ligue 1,1.0,1.2,1.6,0.6,0.8,1.6,1445.536196079734,1441.9979569147458,0.5,2
2021-08-29,Lille,Montpellier,2,1,H,Ligue1_2021-22,Ligue 1,1.2,1.2,1.8,1.6,2.0,1.6,1620.7704560167413,1509.1999464048504,0.5,2
2021-08-29,Reims,Paris SG,0,2,A,Ligue1_2021-22,Ligue 1,0.6,1.0,2.0,3.0,3.2,1.0,1468.9978493242427,1640.8940008554553,0.0,2
2021-08-29,Cadiz,Osasuna,2,3,A,LaLiga_2021-22,La Liga,0.6,1.4,2.0,1.0,0.8,1.0,1466.6916980291269,1471.7023108144172,0.0,2
2021-08-29,Angers,Rennes,2,0,H,Ligue1_2021-22,Ligue 1,1.4,1.8,1.2,1.6,1.2,0.8,1472.4267767579659,1523.9086296388455,0.5,2
2021-08-29,Union Berlin,M'gladbach,2,1,H,Bundesliga_2021-22,Bundesliga,1.2,1.2,1.6,0.8,1.2,3.0,1526.8207223242293,1500.327980800079,0.0,2
2021-08-29,Barcelona,Getafe,2,1,H,LaLiga_2021-22,La Liga,1.6,2.0,1.6,0.8,0.4,0.8,1614.6551472518986,1422.9635457608053,0.5,2
2021-08-29,Wolves,Man United,0,1,A,PL_2021-22,Premier League,0.0,0.2,1.4,1.6,2.2,1.6,1443.6651266032018,1599.25401009267,0.0,2
2021-08-29,Vallecano,Granada,4,0,H,LaLiga_2021-22,La Liga,0.0,0.0,2.0,0.6,0.8,1.8,1489.0462080349887,1458.5650970282873,0.5,0
2021-08-29,Ath Madrid,Villarreal,2,2,D,LaLiga_2021-22,La Liga,3.0,1.8,0.8,1.6,1.4,0.4,1647.6207762180763,1521.6638708452456,0.5,2
2021-08-29,Tottenham,Watford,1,0,H,PL_2021-22,Premier League,2.4,1.8,0.8,1.5,1.5,2.0,1550.9458768452155,1499.3538864244174,0.5,0
2021-08-29,Wolfsburg,RB Leipzig,1,0,H,Bundesliga_2021-22,Bundesliga,2.0,2.0,1.2,0.8,1.8,1.6,1577.1272493961615,1562.7651212234086,0.0,2
2021-08-29,Salernitana,Roma,0,4,A,SerieA_2021-22,Serie A,0.0,2.0,3.0,2.0,2.6,1.2,1491.4945979838167,1534.397140733471,0.5,0
2021-08-29,Burnley,Leeds,1,1,D,PL_2021-22,Premier League,0.0,0.2,2.4,2.0,2.4,1.6,1422.097712375928,1525.6483942152847,0.0,2
2021-08-29,Clermont,Metz,2,2,D,Ligue1_2021-22,Ligue 1,2.3333333333333335,2.3333333333333335,1.0,0.6,1.2,1.8,1522.6299517493105,1459.5119911606535,0.5,0
2021-09-10,Lorient,Lille,2,1,H,Ligue1_2021-22,Ligue 1,1.2,1.2,1.4,1.6,1.6,2.0,1483.2884795828656,1625.3365883851718,0.0,2
2021-09-11,Watford,Wolves,0,2,A,PL_2021-22,Premier League,1.0,1.0,1.6666666666666667,0.0,0.2,1.2,1493.4597545994302,1435.251588913837,0.5,0
2021-09-11,Crystal Palace,Tottenham,3,0,H,PL_2021-22,Premier League,0.4,0.6,2.0,2.4,1.6,0.8,1454.0115383593493,1556.8400086702027,0.0,2
2021-09-11,Arsenal,Norwich,1,0,H,PL_2021-22,Premier League,1.2,1.0,2.0,0.0,0.3333333333333333,3.3333333333333335,1521.9459126028685,1473.8347217692713,0.5,0
2021-09-11,Levante,Vallecano,1,1,D,LaLiga_2021-22,La Liga,0.6,1.4,1.8,1.0,1.3333333333333333,1.3333333333333333,1454.4917820949697,1495.4577992574473,0.5,0
2021-09-11,Ath Bilbao,Mallorca,2,0,H,LaLiga_2021-22,La Liga,1.0,0.4,0.8,2.3333333333333335,1.0,0.3333333333333333,1498.4373989026658,1516.7663185697832,0.5,0
2021-09-11,RB Leipzig,Bayern Munich,1,4,A,Bundesliga_2021-22,Bundesliga,0.8,1.4,1.2,2.2,3.2,1.4,1555.9427851735593,1641.182413777066,0.0,2
2021-09-11,Union Berlin,Augsburg,0,0,D,Bundesliga_2021-22,Bundesliga,1.8,1.6,1.2,0.8,1.0,2.6,1533.332735587349,1418.5503901087625,0.0,2
2021-09-11,Brentford,Brighton,0,1,A,PL_2021-22,Premier League,1.6666666666666667,1.0,0.3333333333333333,1.8,1.4,1.4,1512.2677986540232,1476.4910767949953,0.5,0
2021-09-11,Leverkusen,Dortmund,3,4,A,Bundesliga_2021-22,Bundesliga,1.6,2.2,1.2,2.4,3.0,1.6,1531.552368138178,1582.2610179321232,0.5,2
2021-09-11,Hoffenheim,Mainz,0,2,A,Bundesliga_2021-22,Bundesliga,1.6,2.2,1.4,1.8,1.6,1.4,1497.1921834072948,1504.5430572027947,0.0,2
2021-09-11,Empoli,Venezia,1,2,A,SerieA_2021-22,Serie A,1.5,1.0,1.5,0.0,0.0,2.5,1504.319837230717,1486.7447353976333,0.5,0
2021-09-11,Freiburg,FC Koln,1,1,D,Bundesliga_2021-22,Bundesliga,1.6,1.6,1.6,2.0,1.6,1.0,1513.5599872272705,1461.0513308415618,1.0,2
2021-09-11,Leicester,Man City,0,1,A,PL_2021-22,Premier League,1.2,1.4,2.2,1.8,3.4,0.8,1550.5738841142602,1633.5386303046346,0.5,2
2021-09-11,Man United,Newcastle,4,1,H,PL_2021-22,Premier League,2.2,2.0,0.8,1.4,1.4,1.6,1607.6675477820347,1456.4509430388125,1.0,2
2021-09-11,Chelsea,Aston Villa,3,0,H,PL_2021-22,Premier League,2.0,1.8,0.8,2.0,1.8,1.2,1585.7273441570392,1499.563906123619,0.0,2
2021-09-11,Southampton,West Ham,0,0,D,PL_2021-22,Premier League,0.4,0.8,2.2,2.6,3.2,1.2,1438.9061347108277,1563.5801352044718,0.0,2
2021-09-11,Greuther Furth,Wolfsburg,0,2,A,Bundesliga_2021-22,Bundesliga,0.3333333333333333,0.6666666666666666,3.0,2.0,1.6,1.2,1481.8271893073509,1583.9495854460108,0.5,0
2021-09-11,Paris SG,Clermont,4,0,H,Ligue1_2021-22,Ligue 1,3.0,2.8,1.0,2.0,2.25,1.25,1648.853703389924,1518.252070279508,0.5,0
2021-09-11,Napoli,Juventus,2,1,H,SerieA_2021-22,Serie A,2.6,2.4,0.6,2.0,2.4,1.4,1617.270531855547,1595.3435073666365,0.5,2
2021-09-11,Atalanta,Fiorentina,1,2,A,SerieA_2021-22,Serie A,2.0,1.6,1.2,1.0,0.6,1.2,1615.7774709558003,1463.3767532091545,1.0,2
2021-09-11,Monaco,Marseille,0,2,A,Ligue1_2021-22,Ligue 1,1.0,0.6,1.0,2.2,2.4,1.6,1590.576575304613,1542.4912552647834,0.5,2
2021-09-12,Bochum,Hertha,1,3,A,Bundesliga_2021-22,Bundesliga,1.0,1.0,1.0,0.2,0.6,2.4,1493.285789398267,1435.7098897080364,0.5,0
2021-09-12,M'gladbach,Bielefeld,3,1,H,Bundesliga_2021-22,Bundesliga,0.8,1.4,2.2,1.4,1.0,0.6,1493.8159675369595,1461.2371195750188,1.0,2
2021-09-12,Metz,Troyes,0,2,A,Ligue1_2021-22,Ligue 1,0.8,1.4,1.8,0.25,0.75,1.75,1463.889872630456,1475.5898255589696,0.5,0
2021-09-12,Ein Frankfurt,Stuttgart,1,1,D,Bundesliga_2021-22,Bundesliga,1.0,1.8,2.2,1.2,1.8,2.2,1552.5385192343613,1477.6284438957262,0.0,2
2021-09-12,Lyon,Strasbourg,3,1,H,Ligue1_2021-22,Ligue 1,1.0,1.4,2.0,1.0,1.4,1.8,1587.0020930289309,1452.6413191366073,1.0,2
2021-09-12,Nantes,Nice,0,2,A,Ligue1_2021-22,Ligue 1,0.8,0.8,1.0,2.0,2.2,0.8,1459.4668411022037,1513.3214078515841,0.0,2
2021-09-12,Leeds,Liverpool,0,3,A,PL_2021-22,Premier League,1.6,1.8,1.8,2.6,2.2,0.2,1525.5462009345988,1585.3135359255648,0.0,2
2021-09-12,Brest,Angers,1,1,D,Ligue1_2021-22,Ligue 1,0.4,1.0,2.2,2.0,1.8,0.6,1434.8928338578726,1481.039319521104,0.0,2
2021-09-12,Rennes,Reims,0,2,A,Ligue1_2021-22,Ligue 1,1.6,1.0,0.8,0.6,1.0,1.6,1515.2960868757073,1461.038146789774,0.0,2
2021-09-12,Cadiz,Sociedad,0,2,A,LaLiga_2021-22,La Liga,0.6,1.4,2.0,2.4,1.8,1.0,1454.023827744657,1547.203088522453,0.0,2
2021-09-12,Bordeaux,Lens,2,3,A,Ligue1_2021-22,Ligue 1,1.0,1.0,2.0,1.4,1.4,1.0,1441.504312844482,1531.495191052881,0.5,2
